HITId,Description,AssignmentId,WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.id,Input.index,Input.text,Input.Annotation,Answer.sentiment.label,Approve,Reject,userid,FOR_GOLD_HITS_ACCURACY_CALCULATION,Total number of GOLD HITS,FREQUENCY OF GOLD_HITS,annotation for GOLD HITS is anti-vaccine,annotation for GOLD HITS is pro-vaccine,annotation for GOLD HITS is neither,Frequency of neither,THE PERCENTAGE OF GOLD HITS THAT ARE ANSWERED CORRECTLY,0.488448845,index\label,anti-vaccine,pro-vaccine,neither,P_i,tweet,Final_Annotation
3PR3LXCWSFNU367CNWBKQ1QKN0N9X6,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3KMS4QQVK3E070WCH11OZN0FJZ3KF7,A14GWDUSY7R4NP,Fri Apr 12 18:13:30 PDT 2019,Fri Apr 12 18:14:18 PDT 2019,48,1.12E+18,488,"RT @MichaelM_ACT: @Anthony_Mundine But that's not all you're saying. You literally said ""Don’t vaccine your kids period"".  No Facebook vide…",,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3PR3LXCWSFNU367CNWBKQ1QKN0N9X6,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3KOPY89HM9QAG4A1FL0AXZB51KYJ3Y,A3W0C04EXOY12C,Fri Apr 12 18:14:12 PDT 2019,Fri Apr 12 18:14:26 PDT 2019,14,1.12E+18,488,"RT @MichaelM_ACT: @Anthony_Mundine But that's not all you're saying. You literally said ""Don’t vaccine your kids period"".  No Facebook vide…",,pro-vaccine,x,,,,,,,,,,,,,,,,,,
39RRBHZ0AUPH58KURF41F4VSMS3ZV8,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",37KGEN7NJ4ED94IM8W217Y0IFFYPPI,A3W0C04EXOY12C,Fri Apr 12 18:21:50 PDT 2019,Fri Apr 12 18:22:00 PDT 2019,10,1.12E+18,347,"@duxmom24 @daveleifer Argument fail.   People, like the recently #vaccinated, who can contract &amp; spread  wild disease strains   AND   #vaccine-derived disease strains,   cannot possibly protect the #immunocompromised. 🤦‍♀️  https://t.co/tmf7Oax6yA",,pro-vaccine,,x,A3W0C04EXOY12C,,,,,,,,,,,,,,,,
39RRBHZ0AUPH58KURF41F4VSMS3ZV8,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3KB8R4ZV1FV5SXODM8UDI5H1XKXGBL,A3UNJAPZMVOFM2,Fri Apr 12 18:25:52 PDT 2019,Fri Apr 12 18:25:58 PDT 2019,6,1.12E+18,347,"@duxmom24 @daveleifer Argument fail.   People, like the recently #vaccinated, who can contract &amp; spread  wild disease strains   AND   #vaccine-derived disease strains,   cannot possibly protect the #immunocompromised. 🤦‍♀️  https://t.co/tmf7Oax6yA",,anti-vaccine,x,,,,,,,,,,,,,,,,,,
39RRBHZ0AUPH58KURF41F4VSMS3ZV8,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3YW4XOSQKR9NKH7G4GQ5G85JKGL1UN,AGNJKSH5LFKXZ,Fri Apr 12 18:23:30 PDT 2019,Fri Apr 12 18:23:45 PDT 2019,15,1.12E+18,347,"@duxmom24 @daveleifer Argument fail.   People, like the recently #vaccinated, who can contract &amp; spread  wild disease strains   AND   #vaccine-derived disease strains,   cannot possibly protect the #immunocompromised. 🤦‍♀️  https://t.co/tmf7Oax6yA",,anti-vaccine,x,,,,,,,,,,,,,,,,,,
3S1L4CQSFXTR83QWF8JYGP1XPD9FA0,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",32Z9ZLUT1M83BN8XAJHH9PT1JJSOHV,AGNJKSH5LFKXZ,Fri Apr 12 18:22:55 PDT 2019,Fri Apr 12 18:23:06 PDT 2019,11,1.12E+18,560,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,neither,anti-vaccine,x,,,FALSE,,,TRUE,FALSE,FALSE,,,,,,,,,,
3S1L4CQSFXTR83QWF8JYGP1XPD9FA0,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",354P56DE9LRLGQUE4RCE2HE825YS7T,A1PV2ML7YCJM4K,Fri Apr 12 18:20:08 PDT 2019,Fri Apr 12 18:20:41 PDT 2019,33,1.12E+18,560,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,neither,pro-vaccine,x,,,FALSE,,,FALSE,TRUE,FALSE,,,,,,,,,,
3S1L4CQSFXTR83QWF8JYGP1XPD9FA0,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3JW0YLFXRU4TDMCOW4URRMGA193WWE,AI3RROIIG6ZXW,Fri Apr 12 18:20:22 PDT 2019,Fri Apr 12 18:20:32 PDT 2019,10,1.12E+18,560,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,neither,pro-vaccine,x,,,FALSE,,,FALSE,TRUE,FALSE,,,,,,,,,,
38XPGNCKHTO12BW56MEBL8IJLX14V2,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3AMYWKA6YCANEYOGE0QDCY4BA5B6OB,AI3RROIIG6ZXW,Fri Apr 12 18:16:04 PDT 2019,Fri Apr 12 18:16:14 PDT 2019,10,1.12E+18,304,RT @BeckyJohnson222: Pretty good turnout for anti-SB276 rally for vaccine choice. 1000+ in attendance https://t.co/CNdExWnp3u,,anti-vaccine,x,,,,,,,,,,,,,,,,,,
38XPGNCKHTO12BW56MEBL8IJLX14V2,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3NG53N1RLW7S3CJ5MF0QLC5SQ5W8PF,A1WAWEY2810TFN,Fri Apr 12 18:10:45 PDT 2019,Fri Apr 12 18:11:08 PDT 2019,23,1.12E+18,304,RT @BeckyJohnson222: Pretty good turnout for anti-SB276 rally for vaccine choice. 1000+ in attendance https://t.co/CNdExWnp3u,,anti-vaccine,x,,,,,,,,,,,,,,,,,,
38XPGNCKHTO12BW56MEBL8IJLX14V2,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3R08VXYT7DJEN7BNOWMFZ6HT8IT7WM,A1MR9YZ7D7E34G,Fri Apr 12 18:13:31 PDT 2019,Fri Apr 12 18:13:57 PDT 2019,26,1.12E+18,304,RT @BeckyJohnson222: Pretty good turnout for anti-SB276 rally for vaccine choice. 1000+ in attendance https://t.co/CNdExWnp3u,,anti-vaccine,x,,,,,,,,,,,,,,,,,,
3QHITW7OYOXOZSG5TOUSSO5BWFIAQP,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",386CSBG1O0AQZA1WTDIH13ZBP6W6QM,A1PV2ML7YCJM4K,Fri Apr 12 18:28:02 PDT 2019,Fri Apr 12 18:28:18 PDT 2019,16,1.12E+18,360,"RT @ViraBurnayeva: ""Water that contains more than 0.2 mg (200 mcg) #Aluminum per LITER should not be used for drinking or to prepare infant…",,neither,x,,,,,,,,,,,,,,,,,,
3QHITW7OYOXOZSG5TOUSSO5BWFIAQP,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3K3R2QNK8CR59MAB8T5YVEN2IS9U9P,A3W0C04EXOY12C,Fri Apr 12 18:27:21 PDT 2019,Fri Apr 12 18:28:10 PDT 2019,49,1.12E+18,360,"RT @ViraBurnayeva: ""Water that contains more than 0.2 mg (200 mcg) #Aluminum per LITER should not be used for drinking or to prepare infant…",,anti-vaccine,,x,A3W0C04EXOY12C,,,,,,,,,,,,,,,,
3QHITW7OYOXOZSG5TOUSSO5BWFIAQP,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3SBEHTYCWORF1WNJMO80BSSIX66IYT,AI3RROIIG6ZXW,Fri Apr 12 18:22:27 PDT 2019,Fri Apr 12 18:22:37 PDT 2019,10,1.12E+18,360,"RT @ViraBurnayeva: ""Water that contains more than 0.2 mg (200 mcg) #Aluminum per LITER should not be used for drinking or to prepare infant…",,anti-vaccine,x,,AI3RROIIG6ZXW,,,,,,,,,,,,,,,,
3VO4XFFP15A6GQI7MLI8IX3LV7BQ7D,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",39PAAFCODNOO6G8PBPKKI0QXQ6KTVC,ARIBVG7WV64QM,Fri Apr 12 18:23:31 PDT 2019,Fri Apr 12 18:23:43 PDT 2019,12,1.12E+18,86,"RT @nickmira_: @ scientists, why have yall not found a pollen vaccine or anything to permanently prevent seasonal allergies https://t.co/HY…",,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3VO4XFFP15A6GQI7MLI8IX3LV7BQ7D,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3EQHHY4HQTG33H74LY30FJH9NO85G6,AF2FQOM5UUWT2,Fri Apr 12 18:12:40 PDT 2019,Fri Apr 12 18:12:46 PDT 2019,6,1.12E+18,86,"RT @nickmira_: @ scientists, why have yall not found a pollen vaccine or anything to permanently prevent seasonal allergies https://t.co/HY…",,neither,x,,,,,,,,,,,,,,,,,,
3VO4XFFP15A6GQI7MLI8IX3LV7BQ7D,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3VZLGYJEYMYCWHMJHWAKS9OZRDEZX1,A3W0C04EXOY12C,Fri Apr 12 18:24:42 PDT 2019,Fri Apr 12 18:25:23 PDT 2019,41,1.12E+18,86,"RT @nickmira_: @ scientists, why have yall not found a pollen vaccine or anything to permanently prevent seasonal allergies https://t.co/HY…",,anti-vaccine,,x,A3W0C04EXOY12C,,,,,,,,,,,,,,,,
31YWE12TE00QPNJJ8ZD0C5ZESAZ7XS,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",33M4IA01QHP3UQ0S7FG766M0IWUXR5,A3W0C04EXOY12C,Fri Apr 12 18:21:12 PDT 2019,Fri Apr 12 18:21:21 PDT 2019,9,1.12E+18,20,Measles warning letters: Chicago-area hospitals will tell anti-vaccine parents their kids are at risk – Chicago Tribune https://t.co/e8cnAEi6Sl https://t.co/CvzoSB2rp9,,pro-vaccine,x,,,,,,,,,,,,,,,,,,
31YWE12TE00QPNJJ8ZD0C5ZESAZ7XS,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",33PPO7FECW3C3LSSQSLMY7IHFI0IDL,ARI3DSMOGMJJA,Fri Apr 12 18:21:59 PDT 2019,Fri Apr 12 18:22:13 PDT 2019,14,1.12E+18,20,Measles warning letters: Chicago-area hospitals will tell anti-vaccine parents their kids are at risk – Chicago Tribune https://t.co/e8cnAEi6Sl https://t.co/CvzoSB2rp9,,pro-vaccine,x,,,,,,,,,,,,,,,,,,
31YWE12TE00QPNJJ8ZD0C5ZESAZ7XS,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3X31TUMD7YAK1RKMV2Y4PL907PSL1D,A3D4BKBC0RRBYQ,Fri Apr 12 18:25:43 PDT 2019,Fri Apr 12 18:25:54 PDT 2019,11,1.12E+18,20,Measles warning letters: Chicago-area hospitals will tell anti-vaccine parents their kids are at risk – Chicago Tribune https://t.co/e8cnAEi6Sl https://t.co/CvzoSB2rp9,,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3XABXM4AJ1TAG4NQWQAEWXZG6RHQ80,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",33NF62TLXKQGC2I80RS9ELS7C6LJKA,A1WGEJVGY3DI13,Fri Apr 12 18:19:13 PDT 2019,Fri Apr 12 18:19:29 PDT 2019,16,1.12E+18,342,This also perhaps explains why social media companies have been so hands-off about issues like disinformation on health topics (such as reluctance to do anything about rampant anti-vaccine groups). https://t.co/xtXbs6KLVK,,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3XABXM4AJ1TAG4NQWQAEWXZG6RHQ80,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3TXMY6UCAFCFFRAX34VKN3RLLS3QCU,ARIBVG7WV64QM,Fri Apr 12 18:14:02 PDT 2019,Fri Apr 12 18:14:07 PDT 2019,5,1.12E+18,342,This also perhaps explains why social media companies have been so hands-off about issues like disinformation on health topics (such as reluctance to do anything about rampant anti-vaccine groups). https://t.co/xtXbs6KLVK,,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3XABXM4AJ1TAG4NQWQAEWXZG6RHQ80,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3U84XHCDID1LYFY9XL8FVYR1YI84ZQ,A3W0C04EXOY12C,Fri Apr 12 18:16:58 PDT 2019,Fri Apr 12 18:17:23 PDT 2019,25,1.12E+18,342,This also perhaps explains why social media companies have been so hands-off about issues like disinformation on health topics (such as reluctance to do anything about rampant anti-vaccine groups). https://t.co/xtXbs6KLVK,,anti-vaccine,,x,A3W0C04EXOY12C,,,,,,,,,,,,,,,,
3OCZWXS7ZOVG2POB6NVF3RQVUVU5LP,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",34FNN24DCNX3P8S4F4P6MJODSK05Y6,A3UNJAPZMVOFM2,Fri Apr 12 18:21:49 PDT 2019,Fri Apr 12 18:21:53 PDT 2019,4,1.12E+18,250,RT @luckykelsey: @FCInvolvement https://t.co/3Z2EJ7cdEm,,neither,x,,,,,,,,,,,,,,,,,,
3OCZWXS7ZOVG2POB6NVF3RQVUVU5LP,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3LQ8PUHQFMGTF1XUCO4CPSXF7AUIHV,A1GZZGA7ZFUPMB,Fri Apr 12 18:26:02 PDT 2019,Fri Apr 12 18:26:37 PDT 2019,35,1.12E+18,250,RT @luckykelsey: @FCInvolvement https://t.co/3Z2EJ7cdEm,,neither,x,,,,,,,,,,,,,,,,,,
3OCZWXS7ZOVG2POB6NVF3RQVUVU5LP,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3N8OEVH1FSED34UKEWC7TYQ2V57OOK,ARIBVG7WV64QM,Fri Apr 12 18:26:50 PDT 2019,Fri Apr 12 18:27:01 PDT 2019,11,1.12E+18,250,RT @luckykelsey: @FCInvolvement https://t.co/3Z2EJ7cdEm,,pro-vaccine,,x,ARIBVG7WV64QM,,,,,,,,,,,,,,,,
3J94SKDEKIDX4D0JT6XRKEIQLMSD5H,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",333U7HK6IA38YWCY8A6MA8XHSXPJDY,ARIBVG7WV64QM,Fri Apr 12 18:23:07 PDT 2019,Fri Apr 12 18:23:32 PDT 2019,25,1.12E+18,150,"Recent Job Vacancies at Education as a Vaccine, 11th April, 2019 https://t.co/aZHljea14S #ngononprofitassociations",,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3J94SKDEKIDX4D0JT6XRKEIQLMSD5H,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3EG49X351V0A8728FRD9VBV4M9GX67,A3W0C04EXOY12C,Fri Apr 12 18:20:40 PDT 2019,Fri Apr 12 18:21:08 PDT 2019,28,1.12E+18,150,"Recent Job Vacancies at Education as a Vaccine, 11th April, 2019 https://t.co/aZHljea14S #ngononprofitassociations",,anti-vaccine,,x,A3W0C04EXOY12C,,,,,,,,,,,,,,,,
3J94SKDEKIDX4D0JT6XRKEIQLMSD5H,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3F6HPJW4JEO716EHIK5K3F0LX2A2W4,A14GWDUSY7R4NP,Fri Apr 12 18:24:25 PDT 2019,Fri Apr 12 18:24:38 PDT 2019,13,1.12E+18,150,"Recent Job Vacancies at Education as a Vaccine, 11th April, 2019 https://t.co/aZHljea14S #ngononprofitassociations",,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3S37Y8CWI8OEH0WAWWJ77A1XS634WC,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",32XVDSJFP0LBWUK3EIZXUHYUZ0U2MB,A1GZZGA7ZFUPMB,Fri Apr 12 18:17:03 PDT 2019,Fri Apr 12 18:17:28 PDT 2019,25,1.12E+18,415,@HPVRoundtable https://t.co/3Z2EJ7cdEm,,anti-vaccine,,x,A1GZZGA7ZFUPMB,,,,,,,,,,,,,,,,
3S37Y8CWI8OEH0WAWWJ77A1XS634WC,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3DIP6YHAPDGO6LUFD1KFR06OCYVE81,A124C2FN9KS2SW,Fri Apr 12 18:18:20 PDT 2019,Fri Apr 12 18:18:25 PDT 2019,5,1.12E+18,415,@HPVRoundtable https://t.co/3Z2EJ7cdEm,,neither,x,,,,,,,,,,,,,,,,,,
3S37Y8CWI8OEH0WAWWJ77A1XS634WC,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3XLBSAQ9Z50IH2GSZJ6MYABBPKWZ73,A3W0C04EXOY12C,Fri Apr 12 18:10:53 PDT 2019,Fri Apr 12 18:11:17 PDT 2019,24,1.12E+18,415,@HPVRoundtable https://t.co/3Z2EJ7cdEm,,pro-vaccine,,x,A3W0C04EXOY12C,,,,,,,,,,,,,,,,
329E6HTMSWQ244JP74VL9UFWRZY3KU,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",38YMOXR4MVNVJ7XI5MHNTSHXD7BW6E,A3D4BKBC0RRBYQ,Fri Apr 12 18:23:26 PDT 2019,Fri Apr 12 18:23:35 PDT 2019,9,1.12E+18,254,@olivertatom Anyone who thinks the Wakefield study is the foundation for parent concerns about vaccine safety is grossly undereducated on the growing body of science that implicate vaccine adjuvants in neuroimmune disorders. @amybtatom is trained by Pharma science.,,pro-vaccine,x,,,,,,,,,,,,,,,,,,
329E6HTMSWQ244JP74VL9UFWRZY3KU,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3IGI0VL6488VLJU8DHCUE9QX5V2NO4,A3UNJAPZMVOFM2,Fri Apr 12 18:25:58 PDT 2019,Fri Apr 12 18:26:12 PDT 2019,14,1.12E+18,254,@olivertatom Anyone who thinks the Wakefield study is the foundation for parent concerns about vaccine safety is grossly undereducated on the growing body of science that implicate vaccine adjuvants in neuroimmune disorders. @amybtatom is trained by Pharma science.,,anti-vaccine,x,,,,,,,,,,,,,,,,,,
